,price,load_actual,Solar,Wind_Onshore,Wind_Offshore,residual_load,re_penetration,wind_share,solar_share,hour_cos,solar_peak_impact,price_lag_24h,price_lag_168h,hour_sin,is_weekend
2025-12-23 17:00:00+01:00,80.07,65070.48501,28.42562,31580.783776,8099.218,25362.057613999998,0.6102371511430663,0.6098003076187614,0.00043684352430493743,-0.25881904510252063,-7.357091824847112,107.04,157.92,-0.9659258262890683,0
2025-12-23 18:00:00+01:00,84.11,65074.78313,24.665056,31898.793524,8122.229,25029.09555,0.6153795011502484,0.6150004748237107,0.0003790263265376786,-1.8369701987210297e-16,-4.5308972821785325e-15,104.31,151.11,-1.0,0
2025-12-23 19:00:00+01:00,83.37,63431.90839,22.01508,31493.468428,8166.76,23749.664881999997,0.6255880441751912,0.6252409778396706,0.00034706633552066777,0.2588190451025203,5.6979219834555925,94.95,147.29,-0.9659258262890684,0
2025-12-23 20:00:00+01:00,86.6,61057.95957,14.75952,31583.208452,8082.729,21377.262598,0.6498857356428361,0.6496440059796776,0.00024172966315847688,0.5000000000000001,7.379760000000002,92.07,130.62,-0.8660254037844386,0
2025-12-23 21:00:00+01:00,76.69,57310.69395,14.356916,31146.101332,8057.05,18093.185702000002,0.6842965168457884,0.6840460066004836,0.00025051024530475086,0.7071067811865474,10.15187266052564,91.64,133.59,-0.7071067811865477,0
2025-12-23 22:00:00+01:00,77.36,54718.31193,11.883612,29876.329708,7787.528,17042.570610000002,0.6885399054012812,0.6883227274295777,0.00021717797170355796,0.8660254037844384,10.291509880717596,91.68,127.33,-0.5000000000000004,0
2025-12-23 23:00:00+01:00,71.56,51285.65988,11.220544,30009.68558,7783.619,13481.134756,0.7371363693565874,0.736917584143991,0.000218785212596547,0.9659258262890681,10.838213234612846,89.0,113.71,-0.25881904510252157,0
2025-12-24 00:00:00+01:00,66.41,47710.2195,17.141232,30296.012232,6913.134,10483.932035999998,0.7802581470831422,0.7798988690882045,0.0003592779949377512,1.0,17.141232,80.33,89.9,0.0,0
2025-12-24 01:00:00+01:00,58.47,45027.7769,11.822544,29461.161336,6486.182,9068.611019999997,0.7985996279554277,0.7983370668250779,0.000262561130349742,0.9659258262890683,11.419700582038868,66.6,93.78,0.25881904510252074,0
2025-12-24 02:00:00+01:00,56.03,43963.70042,11.648108,29244.027304,6041.468,8666.557008000003,0.8028701650405795,0.8026052167334825,0.0002649483070970303,0.8660254037844387,10.08755743402475,64.1,87.93,0.49999999999999994,0
2025-12-24 03:00:00+01:00,57.02,43215.98545,11.914364,28959.354884,6079.837,8164.879201999996,0.8110680777730594,0.8107923843259254,0.00027569344713392394,0.7071067811865476,8.42472757792488,59.53,85.15,0.7071067811865476,0
2025-12-24 04:00:00+01:00,55.64,43485.39849,11.6295,29027.41886,5695.008,8751.342129999997,0.7987521689145272,0.7984847343179998,0.00026743459652725374,0.5000000000000001,5.814750000000001,58.37,86.76,0.8660254037844386,0
2025-12-24 05:00:00+01:00,56.49,44690.00174,12.077244,29130.738568,5865.641,9681.544927999996,0.783362171603263,0.7830919267267856,0.0002702448764773756,0.25881904510252074,3.125820759550148,58.21,89.53,0.9659258262890683,0
2025-12-24 06:00:00+01:00,54.3,46484.41736,16.230244,29519.887812,5828.964,11119.335304,0.7607943492571723,0.7604451947464401,0.000349154510732153,6.123233995736766e-17,9.938158181990266e-16,63.59,76.71,1.0,0
2025-12-24 07:00:00+01:00,59.24,47873.85248,15.117828,28945.945452,5655.923,13256.866200000004,0.7230875412514952,0.7227717565962638,0.0003157846552314897,-0.25881904510252063,-3.912781806984149,72.08,86.26,0.9659258262890683,0
2025-12-24 08:00:00+01:00,74.89,51398.19528,25.020836,28574.286824,5592.008,17206.87962,0.665224050644916,0.6647372468600029,0.00048680378491297094,-0.4999999999999998,-12.510417999999994,79.2,128.99,0.8660254037844387,0
2025-12-24 09:00:00+01:00,89.37,55393.50102,911.155212,28623.954832,5792.084,20066.306976,0.6377497972414671,0.621301022651989,0.016448774589478004,-0.7071067811865475,-644.2840291186662,85.38,132.0,0.7071067811865476,0
2025-12-24 10:00:00+01:00,80.22,56913.4981,3486.530764,28762.663944,5699.76,18964.543392,0.6667830299469855,0.6055228565189882,0.061260173427997396,-0.8660254037844387,-3019.4242126999675,84.82,135.48,0.49999999999999994,0
2025-12-24 11:00:00+01:00,71.47,57610.40423,6087.0487,29598.366508,5370.326,16554.663022,0.7126445605917249,0.6069857168228379,0.10565884376888707,-0.9659258262890682,-5879.637545209299,86.11,125.37,0.258819045102521,0
2025-12-24 12:00:00+01:00,69.92,57636.22089,7970.474252,30575.328136,4776.526,14313.892502000002,0.7516510922997817,0.613361764357691,0.1382893279420909,-1.0,-7970.474252,83.33,109.66,1.2246467991473532e-16,0
2025-12-24 13:00:00+01:00,67.17,56975.6418,7926.44074,30685.617348,4785.443,13578.140712,0.7616851643433352,0.6225653494613201,0.13911981488201508,-0.9659258262890683,-7656.3538213158345,80.86,118.1,-0.2588190451025208,0
2025-12-24 14:00:00+01:00,69.24,55614.52053,5783.790428,30042.384812,4944.303,14844.042290000005,0.7330905283631328,0.6290926808067548,0.1039978475563781,-0.8660254037844388,-5008.909440813272,76.59,120.65,-0.4999999999999997,0
2025-12-24 15:00:00+01:00,72.63,55174.71557,2318.352552,28916.635024,5166.275,18773.452994,0.659745359807389,0.6177269727971522,0.04201838701023683,-0.7071067811865479,-1639.3228107003388,76.15,116.92,-0.7071067811865471,0
2025-12-24 16:00:00+01:00,83.23,55502.8789,136.04364,30331.127032,5637.564,19398.144228000005,0.6505020169683485,0.6480509073557263,0.0024511096126222745,-0.5000000000000004,-68.02182000000006,81.81,121.61,-0.8660254037844385,0
2025-12-24 17:00:00+01:00,89.8,57962.19459,37.089636,31623.08498,6068.907,20233.112973999996,0.6509256918734623,0.6502857982969275,0.0006398935765347804,-0.25881904510252063,-9.599504172720073,80.07,129.91,-0.9659258262890683,0
2025-12-24 18:00:00+01:00,88.82,57875.36385,26.735612,32682.365396,6342.84,18823.422842,0.6747593174396951,0.674297365924897,0.0004619515147981225,-1.8369701987210297e-16,-4.911252248856835e-15,84.11,131.4,-1.0,0
2025-12-24 19:00:00+01:00,73.86,54879.43716,19.284808,32585.864896,6362.049,15912.238456,0.7100509903261552,0.7096995871595414,0.0003514031666136716,0.2588190451025203,4.9912755915454445,83.37,114.24,-0.9659258262890684,0
2025-12-24 20:00:00+01:00,71.18,52346.82014,14.306516,31947.531524,6171.356,14213.626100000001,0.7284720244326955,0.7281987219481943,0.0002733024845012104,0.5000000000000001,7.153258000000002,86.6,112.26,-0.8660254037844386,0
2025-12-24 21:00:00+01:00,71.13,50373.70195,12.854004,30758.152808,5966.999,13635.696138,0.7293092306073805,0.7290540576996445,0.00025517290773583893,0.7071067811865474,9.089153393799004,76.69,112.56,-0.7071067811865477,0
2025-12-24 22:00:00+01:00,71.81,50122.46212,12.666928,28716.527272,5413.552,15979.715920000002,0.6811865330609181,0.6809338134724496,0.00025271958846861215,0.8660254037844384,10.969881435908409,77.36,105.17,-0.5000000000000004,0
2025-12-24 23:00:00+01:00,70.3,48229.86133,12.547836,27240.415508,4971.709,16005.188986000001,0.6681477295468724,0.6678875621805566,0.00026016736631575134,0.9659258262890681,12.120278856439715,71.56,105.74,-0.25881904510252157,0
2025-12-25 00:00:00+01:00,66.14,46220.78572,12.381528,26091.059244,4640.599,15476.745947999996,0.6651561476744191,0.6648882697531088,0.0002678779213102481,1.0,12.381528,66.41,83.56,0.0,0
2025-12-25 01:00:00+01:00,60.03,43969.04455,12.582572,24935.437288,4611.67,14409.35469,0.6722841072060548,0.6719979383313663,0.000286168874688454,0.9659258262890683,12.153831255941695,58.47,82.91,0.25881904510252074,0
2025-12-25 02:00:00+01:00,57.86,42885.98593,11.9086,24618.438712,4450.935,13804.703618000003,0.6781068846001927,0.6778292041472019,0.0002776804529908122,0.8660254037844387,10.313150123507366,56.03,63.68,0.49999999999999994,0
2025-12-25 03:00:00+01:00,56.94,42147.67902,11.672976,24047.991192,4346.985,13741.029852,0.6739789670154891,0.6737020128326867,0.0002769541828023535,0.7071067811865476,8.254040486227822,57.02,57.35,0.7071067811865476,0
2025-12-25 04:00:00+01:00,54.67,42185.11555,11.866064,23729.84598,4292.499,14150.904506000003,0.6645521928409177,0.6642709072773891,0.0002812855635285797,0.5000000000000001,5.933032000000001,55.64,46.52,0.8660254037844386,0
2025-12-25 05:00:00+01:00,53.89,42753.59055,11.512108,23312.841724,4272.874,15156.362718,0.6454949742694769,0.6452257078090018,0.0002692664604750957,0.25881904510252074,2.97955279967709,56.49,34.58,0.9659258262890683,0
2025-12-25 06:00:00+01:00,47.49,42347.23847,11.81528,23997.59414,4363.131,13974.698049999995,0.6699974176616009,0.6697184082048598,0.00027900945674108797,6.123233995736766e-17,7.23477241651487e-16,54.3,58.69,1.0,0
2025-12-25 07:00:00+01:00,46.55,43647.47897,13.613952,23483.338096,4373.294,15777.232921999996,0.6385304880301544,0.6382185810810874,0.0003119069490670288,-0.25881904510252063,-3.5235500567115507,59.24,69.25,0.9659258262890683,0
2025-12-25 08:00:00+01:00,64.0,46257.7495,44.243864,22998.633072,4002.835,19212.037564,0.584674183857561,0.5837177200330509,0.0009564638245100965,-0.4999999999999998,-22.12193199999999,74.89,99.82,0.8660254037844387,0
2025-12-25 09:00:00+01:00,67.6,49236.69368,2484.845952,21230.907008,3887.962,21632.97872,0.560632993340344,0.5101656332013884,0.05046736013895562,-0.7071067811865475,-1757.0514228631423,89.37,118.01,0.7071067811865476,0
2025-12-25 10:00:00+01:00,58.07,51863.5845,8464.642648,17658.822916,3760.161,21979.957936,0.5761967062650674,0.4129869565031704,0.163209749761897,-0.8660254037844387,-7330.5955671251795,80.22,82.91,0.49999999999999994,0
2025-12-25 11:00:00+01:00,50.0,53388.62646,14632.387656,14400.720712,3454.938,20900.580091999997,0.608519988659772,0.33444686435935705,0.2740731243004149,-0.9659258262890682,-14133.801137203762,71.47,85.17,0.258819045102521,0
2025-12-25 12:00:00+01:00,54.85,54356.5703,18190.312956,13094.75004,2937.614,20133.893303999997,0.6295959588164083,0.2949480431071274,0.33464791570928093,-1.0,-18190.312956,69.92,73.71,1.2246467991473532e-16,0
2025-12-25 13:00:00+01:00,42.15,51147.72868,17709.238536,12582.229916,2333.768,18522.492228,0.6378628590942155,0.2916258121513129,0.3462370469429025,-0.9659258262890683,-17105.81086583601,67.17,68.67,-0.2588190451025208,0
2025-12-25 14:00:00+01:00,51.79,48875.10343,13179.833116,12270.03138,2026.971,21398.267934,0.5621847027976714,0.29252116878845036,0.269663534009221,-0.8660254037844388,-11414.070296095419,69.24,82.48,-0.4999999999999997,0
2025-12-25 15:00:00+01:00,74.94,49198.30943,5672.45906,12365.745352,1924.059,29236.046018,0.40575100330231,0.29045315819909867,0.11529784510321131,-0.7071067811865479,-4011.034267329071,72.63,106.66,-0.7071067811865471,0
2025-12-25 16:00:00+01:00,89.96,50521.54559,442.833096,15276.241956,2205.969,32596.501538,0.3547999936001166,0.34603476104777653,0.008765232552340052,-0.5000000000000004,-221.4165480000002,83.23,102.75,-0.8660254037844385,0
2025-12-25 17:00:00+01:00,88.02,53850.21513,42.927584,17847.677564,2203.368,33756.24198199999,0.3731456429559486,0.3723484765213045,0.0007971664346441025,-0.25881904510252063,-11.110476299438243,89.8,108.49,-0.9659258262890683,0
2025-12-25 18:00:00+01:00,95.15,55083.29687,50.919444,19160.79824,2155.213,33716.366186,0.3879021753986019,0.3869777673313039,0.0009244080672980241,-1.8369701987210297e-16,-9.353750116344434e-15,88.82,84.61,-1.0,0
2025-12-25 19:00:00+01:00,92.03,54421.30454,27.701024,18780.057884,2267.094,33346.451632,0.38725372510153366,0.38674471444414227,0.0005090106573913452,0.2588190451025203,7.169552580041997,73.86,97.12,-0.9659258262890684,0
2025-12-25 20:00:00+01:00,95.69,52721.9699,15.28538,17705.982308,2311.943,32688.759211999997,0.3799784174604599,0.37968849316459247,0.00028992429586740463,0.5000000000000001,7.642690000000002,71.18,77.0,-0.8660254037844386,0
2025-12-25 21:00:00+01:00,89.71,51071.29758,15.395524,16292.294768,1970.276,32793.331288,0.35789116701741736,0.3575897154246536,0.000301451592763702,0.7071067811865474,10.886279420320237,71.13,60.02,-0.7071067811865477,0
2025-12-25 22:00:00+01:00,97.65,50448.93588,29.104444,14671.891236,1739.153,34008.7872,0.3258770159018862,0.32530010692467354,0.0005769089772127024,0.8660254037844384,25.205187867021575,71.81,61.73,-0.5000000000000004,0
2025-12-25 23:00:00+01:00,95.85,48480.39104,16.371596,13804.709812,1752.263,32907.046632,0.3212297606087956,0.3208920653953537,0.00033769521344190873,0.9659258262890681,15.813747393970802,70.3,32.0,-0.25881904510252157,0
2025-12-26 00:00:00+01:00,106.45,46474.11903,11.84266,12789.201248,1648.055,32025.020122,0.3109063541080318,0.31065153141860424,0.00025482268942753533,1.0,11.84266,66.14,12.77,0.0,0
2025-12-26 01:00:00+01:00,95.66,44701.67368,9.755956,12250.061536,1716.489,30725.367188,0.3126573423637412,0.31243909648619667,0.00021824587754451166,0.9659258262890683,9.423529860539793,60.03,8.1,0.25881904510252074,0
2025-12-26 02:00:00+01:00,90.74,43385.46553,8.640372,11693.605044,1570.029,30113.191114,0.30591522423154693,0.30571607062343303,0.000199153608113883,0.8660254037844387,7.482781650147758,57.86,4.35,0.49999999999999994,0
2025-12-26 03:00:00+01:00,85.0,42843.50811,9.837536,11556.720952,1361.991,29914.958622000006,0.3017621585703524,0.3015325430128508,0.00022961555750155397,0.7071067811865476,6.956188415766785,56.94,3.69,0.7071067811865476,0
2025-12-26 04:00:00+01:00,80.26,42587.40861,8.411108,11547.619276,1338.485,29692.893226,0.3027776473108116,0.3025801450848127,0.0001975022259989066,0.5000000000000001,4.205554000000001,54.67,3.4,0.8660254037844386,0
2025-12-26 05:00:00+01:00,81.04,43696.21219,9.523044,11773.169272,1809.165,30104.354874,0.31105344456173556,0.31083550704443796,0.00021793751729765209,0.25881904510252074,2.4647451545492896,53.89,4.64,0.9659258262890683,0
2025-12-26 06:00:00+01:00,80.38,43424.02523,10.479816,12202.184208,1851.207,29360.154206,0.32387303916459154,0.32363170234829014,0.00024133681630140303,6.123233995736766e-17,6.417036560026609e-16,47.49,15.0,1.0,0
2025-12-26 07:00:00+01:00,86.82,44411.95001,13.347856,12163.733024,1367.61,30867.25913,0.3049785221533892,0.30467797565639926,0.00030054649698998883,-0.25881904510252063,-3.4546793440859505,46.55,53.75,0.9659258262890683,0
2025-12-26 08:00:00+01:00,94.74,46767.01866,43.80348,12196.730856,1214.718,33311.766324,0.28770814821061763,0.28677151634365056,0.0009366318669670785,-0.4999999999999998,-21.90173999999999,64.0,87.59,0.8660254037844387,0
2025-12-26 09:00:00+01:00,103.68,50019.92622,2496.79434,11899.779204,956.241,34667.111676,0.30693397020368496,0.2570179761452675,0.049915994058417464,-0.7071067811865475,-1765.5002090421901,67.6,92.81,0.7071067811865476,0
2025-12-26 10:00:00+01:00,96.0,51542.21636,8550.634276,10743.779808,784.27,31463.532275999998,0.38955802644882614,0.22366228350526446,0.1658957429435617,-0.8660254037844387,-7405.066501485962,58.07,93.11,0.49999999999999994,0
2025-12-26 11:00:00+01:00,89.0,53591.14918,14502.67648,9644.542216,663.668,28780.262484,0.46296612548214067,0.19234911685467238,0.2706170086274683,-0.9659258262890682,-14008.509762347036,50.0,87.23,0.258819045102521,0
2025-12-26 12:00:00+01:00,83.11,53623.29186,17492.587696,7758.088952,596.752,27775.863211999997,0.48201868537803716,0.15580619283524905,0.3262124925427881,-1.0,-17492.587696,54.85,79.91,1.2246467991473532e-16,0
2025-12-26 13:00:00+01:00,80.0,51583.0551,16562.239432,5916.756352,485.478,28618.581316,0.44519413864651064,0.12411506723648869,0.321079071410022,-0.9659258262890683,-15997.894808551988,42.15,89.2,-0.2588190451025208,0
2025-12-26 14:00:00+01:00,75.12,49176.57982,12312.53508,5409.144412,477.168,30977.732328,0.37007143560233063,0.11969747456097078,0.2503739610413598,-0.8660254037844388,-10662.968164267068,51.79,86.6,-0.4999999999999997,0
2025-12-26 15:00:00+01:00,90.52,49409.26459,5542.168948,5667.826376,351.427,37847.842266,0.2339930055615507,0.12182438710529288,0.11216861845625782,-0.7071067811865479,-3918.905245612316,74.94,92.26,-0.7071067811865471,0
2025-12-26 16:00:00+01:00,110.82,50319.65883,427.484292,7811.399812,276.115,41804.659726,0.16921814062307303,0.16072276720561382,0.008495373417459238,-0.5000000000000004,-213.7421460000002,89.96,94.28,-0.8660254037844385,0
2025-12-26 17:00:00+01:00,119.02,53156.55392,59.274644,9496.835604,138.913,43461.530672,0.18238622583756836,0.18127113015079366,0.0011150956867747232,-0.25881904510252063,-15.341406758871853,88.02,103.56,-0.9659258262890683,0
2025-12-26 18:00:00+01:00,118.83,54283.72445,86.959676,10328.234116,144.43,43724.100658,0.19452651598595314,0.1929245684983577,0.0016019474875954278,-1.8369701987210297e-16,-1.5974233330243635e-14,95.15,108.07,-1.0,0
2025-12-26 19:00:00+01:00,117.66,53623.11575,35.549968,10291.642124,200.889,43095.034658,0.19633475124951125,0.19567179148854288,0.0006629597609683843,0.2588190451025203,9.201008771185153,92.03,108.08,-0.9659258262890684,0
2025-12-26 20:00:00+01:00,121.69,52125.54073,65.078456,10435.388636,287.672,41337.401638,0.20696455021695465,0.20571605561932366,0.0012484945976310067,0.5000000000000001,32.53922800000001,95.69,107.29,-0.8660254037844386,0
2025-12-26 21:00:00+01:00,118.29,50726.19279,16.930008,10427.09558,378.22,39903.947202,0.21334630085097694,0.21301254806826592,0.0003337527827110559,0.7071067811865474,11.971323462342497,89.71,104.52,-0.7071067811865477,0
2025-12-26 22:00:00+01:00,117.25,49938.28067,20.893468,10221.360772,493.007,39203.01943,0.2149705816053278,0.2145521957954905,0.00041838580983729327,0.8660254037844384,18.09427406115724,97.65,100.25,-0.5000000000000004,0
2025-12-26 23:00:00+01:00,110.83,47740.9026,9.038116,10146.7145,654.672,36930.477984,0.22643946861616313,0.22625015263117376,0.00018931598498935797,0.9659258262890681,8.730149665396448,95.85,97.14,-0.25881904510252157,0
2025-12-27 00:00:00+01:00,103.6,45387.5258,8.939012,10017.858176,795.004,34565.724612000005,0.2384311767882267,0.23823422813675382,0.00019694865147286788,1.0,8.939012,106.45,90.36,0.0,1
2025-12-27 01:00:00+01:00,102.48,43522.20231,9.501884,9888.367976,756.567,32867.765450000006,0.24480463520918727,0.24458631252569077,0.00021832268349657419,0.9659258262890683,9.178115154002878,95.66,87.0,0.25881904510252074,1
2025-12-27 02:00:00+01:00,88.61,42680.2203,10.423688,9854.451008,1076.349,31738.996604,0.2563534962822111,0.2561092686768536,0.0002442276053575103,0.8660254037844387,9.027178609123009,90.74,86.88,0.49999999999999994,1
2025-12-27 03:00:00+01:00,85.11,42484.76726,10.23642,9752.661092,1625.5,31096.369748,0.2680583711876029,0.26781742788815266,0.0002409432994502416,0.7071067811865476,7.2382419970736,85.0,86.56,0.7071067811865476,1
2025-12-27 04:00:00+01:00,84.18,42849.77598,8.472336,9444.704828,2486.617,30909.981816,0.2786430941803024,0.2784453723531462,0.00019772182715621284,0.5000000000000001,4.236168000000001,80.26,86.91,0.8660254037844386,1
2025-12-27 05:00:00+01:00,79.45,43451.85492,9.485272,9601.49506,2874.842,30966.032588,0.28734843092401635,0.2871301370901291,0.0002182938338872646,0.25881904510252074,2.454969041577677,81.04,86.9,0.9659258262890683,1
2025-12-27 06:00:00+01:00,77.61,44990.08352,10.05236,10110.861752,3020.568,31848.601408,0.29209730420167046,0.29187386918636243,0.00022343501530801337,6.123233995736766e-17,6.155295248938444e-16,80.38,92.07,1.0,1
2025-12-27 07:00:00+01:00,93.3,47331.45576,11.401232,10448.998756,3394.291,33476.764771999995,0.29271635037493726,0.29247546972132266,0.0002408806536146143,-0.25881904510252063,-2.9508559792323017,86.82,98.84,0.9659258262890683,1
2025-12-27 08:00:00+01:00,104.95,50778.70891,49.906156,11705.31248,5076.758,33946.732274,0.33147705007295347,0.3304942335131931,0.000982816559760381,-0.4999999999999998,-24.95307799999999,94.74,108.88,0.8660254037844387,1
2025-12-27 09:00:00+01:00,108.96,53711.06508,2920.026556,12020.1745,5393.027,33377.837024,0.3785668376844632,0.32420138148561917,0.054365456198844,-0.7071067811865475,-2064.7705789924,103.68,114.87,0.7071067811865476,1
2025-12-27 10:00:00+01:00,102.1,55266.54121,8753.786888,12348.58718,4286.332,29877.835142000004,0.4593865567148272,0.30099439580977533,0.15839216090505187,-0.8660254037844387,-7581.001824323125,96.0,114.33,0.49999999999999994,1
2025-12-27 11:00:00+01:00,77.86,56383.30198,13837.669532,13807.520132,4220.098,24518.014316,0.5651546919920208,0.31973328093474673,0.24542141105727416,-0.9659258262890682,-13366.162376612163,89.0,113.15,0.258819045102521,1
2025-12-27 12:00:00+01:00,77.51,57394.17477,16175.798304,14528.091156,5924.45,20765.835310000002,0.6381891473617924,0.35635221236233483,0.2818369349994576,-1.0,-16175.798304,83.11,108.74,1.2246467991473532e-16,1
2025-12-27 13:00:00+01:00,70.9,56554.66498,15110.403884,15858.519268,6271.492,19314.249828,0.6584852932144449,0.39130302117121657,0.26718227204322836,-0.9659258262890683,-14595.529357214247,80.0,109.33,-0.2588190451025208,1
2025-12-27 14:00:00+01:00,69.16,55267.42537,10996.598136,16629.957412,5863.475,21777.394821999995,0.6059632835036839,0.4069925867074999,0.19897069679618407,-0.8660254037844388,-9523.333340984607,75.12,115.62,-0.4999999999999997,1
2025-12-27 15:00:00+01:00,76.03,55043.38371,5041.74254,16289.691572,6485.358,27226.591598000003,0.5053612303079832,0.413765434407012,0.09159579590097115,-0.7071067811865479,-3565.0503390306903,90.52,116.59,-0.7071067811865471,1
2025-12-27 16:00:00+01:00,92.25,57158.1192,508.049548,16256.995752,7150.609,33242.4649,0.418412198209629,0.4095237051116965,0.008888493097932446,-0.5000000000000004,-254.02477400000024,110.82,114.25,-0.8660254037844385,1
2025-12-27 17:00:00+01:00,95.79,60801.76877,42.96556,16209.698404,7926.797,36622.307806,0.39767693363437656,0.3969702837972225,0.0007066498371540714,-0.25881904510252063,-11.120305211495056,119.02,127.0,-0.9659258262890683,1
2025-12-27 18:00:00+01:00,109.4,61604.89022,83.453568,16428.211168,7897.698,37195.527484,0.3962244336258149,0.3948697754533553,0.0013546581724596083,-1.8369701987210297e-16,-1.5330171739293897e-14,118.83,128.99,-1.0,1
2025-12-27 19:00:00+01:00,109.33,60479.51121,17.993996,16401.605696,7450.233,36609.678518,0.3946763493031213,0.3943788271234608,0.0002975221796604861,0.2588190451025203,4.65718886229857,117.66,113.48,-0.9659258262890684,1
2025-12-27 20:00:00+01:00,115.05,58089.67879,13.178484,15963.248916,7133.263,34979.98839,0.3978278221083619,0.3976009576416527,0.00022686446670916425,0.5000000000000001,6.589242000000001,121.69,104.08,-0.8660254037844386,1
2025-12-27 21:00:00+01:00,102.67,54986.4837,9.55752,14163.752848,6595.194,34217.979331999995,0.37770199093491047,0.3775281751286089,0.00017381580630150388,0.7071067811865474,6.758187203326051,118.29,95.03,-0.7071067811865477,1
2025-12-27 22:00:00+01:00,105.23,53403.91479,9.246012,12390.594868,5555.645,35448.42891,0.3362204053879998,0.3360472717884059,0.00017313359959392595,0.8660254037844384,8.007281275695762,117.25,101.53,-0.5000000000000004,1
2025-12-27 23:00:00+01:00,102.86,50596.26394,7.536928,11822.857244,4472.802,34293.06776799999,0.3222213440765761,0.3220723819316846,0.0001489621448915226,0.9659258262890681,7.280113406081213,110.83,104.36,-0.25881904510252157,1
2025-12-28 00:00:00+01:00,91.17,48053.88,6.935428,11447.505912,4557.944,32041.494659999997,0.3332173248029088,0.3330729987255972,0.00014432607731155114,1.0,6.935428,103.6,103.92,0.0,1
2025-12-28 01:00:00+01:00,91.22,45626.64504,8.685872,11216.527804,4155.791,30245.640364000003,0.33710575613253546,0.336915387719684,0.00019036841285142186,0.9659258262890683,8.389908088641082,102.48,98.99,0.25881904510252074,1
2025-12-28 02:00:00+01:00,85.64,43485.56568,8.812084,11597.278508,2797.856,29081.619088,0.3312351205913989,0.3310324767057279,0.00020264388567107632,0.8660254037844387,7.631488604282392,88.61,90.75,0.49999999999999994,1
2025-12-28 03:00:00+01:00,77.0,42987.68382,7.464416,11256.436344,1939.312,29784.471059999996,0.3071394312679208,0.30696579046346956,0.00017364080445123178,0.7071067811865476,5.278139171197365,85.11,85.73,0.7071067811865476,1
2025-12-28 04:00:00+01:00,78.14,43277.67685,6.897612,10008.73638,1639.497,31622.545858000005,0.26931045842401774,0.26915107805746274,0.0001593803665549575,0.5000000000000001,3.4488060000000007,84.18,85.54,0.8660254037844386,1
2025-12-28 05:00:00+01:00,79.94,43773.1387,6.346372,8806.316228,1545.633,33414.843100000006,0.23663588921486223,0.23649090596283878,0.00014498325202346067,0.25881904510252074,1.6425619409053747,79.45,87.24,0.9659258262890683,1
2025-12-28 06:00:00+01:00,79.21,43957.10129,6.573384,8013.633432,1504.152,34432.742474,0.21667395111348572,0.21652441022459423,0.00014954088889149313,6.123233995736766e-17,4.0250368375832126e-16,77.61,84.34,1.0,1
2025-12-28 07:00:00+01:00,81.78,45052.46877,21.462576,7094.443544,1354.498,36582.06465,0.18801198583018294,0.18753559515535512,0.0004763906748278292,-0.25881904510252063,-5.554923425760276,93.3,87.89,0.9659258262890683,1
2025-12-28 08:00:00+01:00,93.06,48288.05494,32.079136,6683.327236,1359.773,40212.875568,0.1672293361584715,0.16656500755712567,0.0006643286013458135,-0.4999999999999998,-16.039567999999992,104.95,98.98,0.8660254037844387,1
2025-12-28 09:00:00+01:00,103.62,50359.21874,2915.448024,6082.370672,785.028,40576.372043999996,0.19426128801774975,0.13636825280105608,0.05789303521669367,-0.7071067811865475,-2061.53306796732,108.96,106.7,0.7071067811865476,1
2025-12-28 10:00:00+01:00,99.99,51522.42372,9565.324432,5103.69538,478.029,36375.374908,0.2939894461160648,0.10833582694661321,0.18565361916945158,-0.8660254037844387,-8283.813953551957,102.1,111.83,0.49999999999999994,1
2025-12-28 11:00:00+01:00,95.35,52801.6349,15192.3153,3973.195984,728.37,32907.753616,0.3767663884210525,0.08904205320354579,0.2877243352175067,-0.9659258262890682,-14674.649709396554,77.86,104.58,0.258819045102521,1
2025-12-28 12:00:00+01:00,82.71,53647.06303,17734.426756,3728.575148,893.774,31290.287125999996,0.4167381146568613,0.08616220323962813,0.33057591141723314,-1.0,-17734.426756,77.51,101.95,1.2246467991473532e-16,1
2025-12-28 13:00:00+01:00,76.6,51987.6148,16883.785716,4057.927496,1287.825,29758.076588000004,0.4275929622376135,0.10282742373477768,0.32476553850283585,-0.9659258262890683,-16308.484668614867,70.9,99.32,-0.2588190451025208,1
2025-12-28 14:00:00+01:00,80.01,50767.83733,12653.209664,4544.877808,2067.222,31502.527858,0.3794786322445065,0.1302419042398866,0.2492367280046199,-0.8660254037844388,-10958.001008434763,69.16,94.39,-0.4999999999999997,1
2025-12-28 15:00:00+01:00,87.45,51710.25292,5867.065516,6032.535236,3010.499,36800.153168000004,0.2883393313714235,0.17487894035231882,0.11346039101910468,-0.7071067811865479,-4148.641812029353,76.03,94.03,-0.7071067811865471,1
2025-12-28 16:00:00+01:00,102.54,53274.10865,509.773224,9380.889792,2797.248,40586.197634000004,0.2381628024854809,0.22859392865693678,0.009568873828544103,-0.5000000000000004,-254.88661200000024,92.25,91.64,-0.8660254037844385,1
