,price,load_actual,Solar,Wind_Onshore,Wind_Offshore
2026-02-20 06:15:00+01:00,105.27,65850.4929,0.034,19139.77374,6227.809
2026-02-20 06:30:00+01:00,111.97,67391.55613,0.037,19296.75745,6240.647
2026-02-20 06:45:00+01:00,116.87,68435.4638,0.064,19647.2277,6095.623
2026-02-20 07:00:00+01:00,109.21,69535.76084,3.038,19571.00507,5943.929
2026-02-20 07:15:00+01:00,112.4,71027.59708,33.14,19211.09805,5923.455
2026-02-20 07:30:00+01:00,118.81,71619.69782,281.996,18770.54342,5923.455
2026-02-20 07:45:00+01:00,114.71,71812.11688,1027.122,18772.78351,5942.03
2026-02-20 08:00:00+01:00,121.17,72228.97795,2038.767,18633.45669,5767.613
2026-02-20 08:15:00+01:00,121.93,73218.9284,3202.927,18194.03472,5883.797
2026-02-20 08:30:00+01:00,114.72,73423.48126,4565.054,17873.27579,5926.634
2026-02-20 08:45:00+01:00,106.75,73296.30991,6118.825,17566.64804,5790.335
2026-02-20 09:00:00+01:00,122.42,72861.38589,7790.924,17546.90017,6171.323
2026-02-20 09:15:00+01:00,115.72,73574.11519,9455.187,16881.89958,6455.06
2026-02-20 09:30:00+01:00,104.29,73967.75773,11201.382,16463.90664,6546.252
2026-02-20 09:45:00+01:00,94.3,73412.19197,12782.846,15855.61243,6683.956
2026-02-20 10:00:00+01:00,103.41,73642.28729,14326.524,15719.32765,6688.542
2026-02-20 10:15:00+01:00,94.34,73471.27997,15628.441,15380.03411,6831.003
2026-02-20 10:30:00+01:00,85.05,73198.19795,16754.515,15142.6018,6493.926
2026-02-20 10:45:00+01:00,81.6,72587.90707,17618.493,15139.48844,6515.32
2026-02-20 11:00:00+01:00,90.08,72185.44325,18346.533,15141.90059,6549.966
2026-02-20 11:15:00+01:00,85.9,72474.77085,19015.4,15090.81279,6503.045
2026-02-20 11:30:00+01:00,82.71,72201.03207,19516.042,14987.4117,6562.564
2026-02-20 11:45:00+01:00,76.04,71584.87362,19839.532,14860.72143,6617.349
2026-02-20 12:00:00+01:00,84.93,70782.06845,20031.578,14637.98105,6709.613
2026-02-20 12:15:00+01:00,82.41,70326.77186,19992.014,14569.98106,6552.785
2026-02-20 12:30:00+01:00,79.02,70197.06991,19692.258,14674.81923,6320.248
2026-02-20 12:45:00+01:00,77.69,70362.39648,19336.737,15060.85248,6121.033
2026-02-20 13:00:00+01:00,80.22,70041.74772,18848.332,15363.27806,6227.926
2026-02-20 13:15:00+01:00,81.02,69934.9277,18030.695,15719.49881,6152.929
2026-02-20 13:30:00+01:00,80.52,69727.87227,17212.637,15790.53762,6135.732
2026-02-20 13:45:00+01:00,76.64,69223.80944,16128.801,15964.83373,6137.925
2026-02-20 14:00:00+01:00,75.62,69019.21153,15080.159,15921.58126,6075.823
2026-02-20 14:15:00+01:00,80.13,68722.90132,13965.941,16009.45726,6120.835
2026-02-20 14:30:00+01:00,81.04,68049.3829,12885.618,16122.56821,6236.796
2026-02-20 14:45:00+01:00,83.04,67747.56409,11653.02,16311.91291,6264.22
2026-02-20 15:00:00+01:00,73.55,68118.00544,10263.166,16872.15821,6444.484
2026-02-20 15:15:00+01:00,83.59,68555.49189,8813.904,17196.05397,6664.512
2026-02-20 15:30:00+01:00,85.41,68496.14674,7335.774,17440.39638,6909.198
2026-02-20 15:45:00+01:00,91.31,68613.85378,5775.683,17995.64077,7089.89
2026-02-20 16:00:00+01:00,82.52,68649.99182,4415.762,18230.61029,7146.947
2026-02-20 16:15:00+01:00,93.41,68900.34985,3197.189,18593.32806,7214.221
2026-02-20 16:30:00+01:00,94.73,68667.17334,2158.161,18558.22728,7294.632
2026-02-20 16:45:00+01:00,96.77,68729.59764,1334.049,18497.0036,7481.608
2026-02-20 17:00:00+01:00,97.39,69727.81859,673.799,19255.96133,7627.34
2026-02-20 17:15:00+01:00,99.46,70703.40463,220.899,20149.38534,7644.635
2026-02-20 17:30:00+01:00,104.94,71465.76782,40.882,20787.84079,7631.698
2026-02-20 17:45:00+01:00,103.96,71457.32874,6.32,21485.73284,7718.344
2026-02-20 18:00:00+01:00,98.57,71194.97236,0.126,22585.88264,7720.001
2026-02-20 18:15:00+01:00,98.16,71837.96766,0.092,23523.93204,7679.707
2026-02-20 18:30:00+01:00,90.34,71732.52794,0.093,24518.30111,7723.472
2026-02-20 18:45:00+01:00,88.06,71572.87427,0.09,25509.07561,7744.26
2026-02-20 19:00:00+01:00,91.46,70531.17035,0.089,26524.41839,7696.028
2026-02-20 19:15:00+01:00,89.63,69777.05515,0.071,27530.04801,7695.414
2026-02-20 19:30:00+01:00,82.26,69408.58869,0.066,28204.3212,7682.928
2026-02-20 19:45:00+01:00,68.6,68866.25982,0.056,28861.69679,7840.475
2026-02-20 20:00:00+01:00,96.0,67061.73809,0.052,29665.95719,7839.311
2026-02-20 20:15:00+01:00,83.48,65675.34614,0.05,30210.38415,7771.475
2026-02-20 20:30:00+01:00,73.02,64661.26244,0.071,31028.14062,7729.926
2026-02-20 20:45:00+01:00,62.36,63857.42699,0.062,31974.45652,7800.391
2026-02-20 21:00:00+01:00,87.84,62803.16594,0.054,32435.33872,7917.247
2026-02-20 21:15:00+01:00,75.43,62171.88336,0.053,33139.00278,7909.532
2026-02-20 21:30:00+01:00,61.88,61307.3456,0.05,33820.1725,8055.26
2026-02-20 21:45:00+01:00,46.84,60614.72808,0.043,34363.5346,8022.045
2026-02-20 22:00:00+01:00,81.64,59708.90442,0.03,33083.23792,7940.928
2026-02-20 22:15:00+01:00,69.55,59260.02708,0.024,33940.89126,7908.052
2026-02-20 22:30:00+01:00,61.26,58586.62068,0.027,34117.34259,7855.388
2026-02-20 22:45:00+01:00,46.11,58264.94101,0.029,34673.02239,7832.41
2026-02-20 23:00:00+01:00,59.79,57245.00104,0.034,35225.18516,7609.38
2026-02-20 23:15:00+01:00,48.65,56415.68099,0.033,35786.93891,7651.975
2026-02-20 23:30:00+01:00,45.6,56188.99725,0.023,36160.71069,7643.273
2026-02-20 23:45:00+01:00,33.18,55411.3974,0.024,36187.61668,7622.933
2026-02-21 00:00:00+01:00,56.53,54234.30153,0.027,36507.21513,7233.929
2026-02-21 00:15:00+01:00,52.63,53201.71995,0.023,36871.5312,7239.895
2026-02-21 00:30:00+01:00,51.49,53140.04919,0.02,37114.78948,7283.091
2026-02-21 00:45:00+01:00,49.11,52756.21842,0.016,37161.90388,7259.68
2026-02-21 01:00:00+01:00,52.88,51966.20691,0.015,37182.23728,7434.228
2026-02-21 01:15:00+01:00,47.1,51937.19171,0.017,36954.32997,7476.508
2026-02-21 01:30:00+01:00,48.18,51380.31975,0.028,37263.96068,7462.789
2026-02-21 01:45:00+01:00,38.42,51189.61219,0.022,37762.09764,7391.024
2026-02-21 02:00:00+01:00,50.23,50614.66527,0.016,37655.2368,7409.876
2026-02-21 02:15:00+01:00,47.09,50580.76439,0.015,37590.27574,7429.374
2026-02-21 02:30:00+01:00,41.52,50279.34469,0.02,38085.18322,7432.731
2026-02-21 02:45:00+01:00,34.99,50194.97158,0.021,37937.34743,7398.652
2026-02-21 03:00:00+01:00,46.37,50187.2892,0.016,38079.43924,7449.221
2026-02-21 03:15:00+01:00,41.05,50015.78667,0.018,37924.70256,7523.913
2026-02-21 03:30:00+01:00,37.58,50260.93275,0.019,37865.54748,7492.794
2026-02-21 03:45:00+01:00,41.63,50088.77294,0.018,37790.57551,7384.572
2026-02-21 04:00:00+01:00,40.08,49824.87845,0.015,37842.42067,7250.289
2026-02-21 04:15:00+01:00,38.79,49826.99294,0.011,37712.6574,7245.979
2026-02-21 04:30:00+01:00,40.03,49942.27079,0.019,38073.80962,7415.769
2026-02-21 04:45:00+01:00,37.0,50248.52918,0.014,38355.47807,7394.704
2026-02-21 05:00:00+01:00,36.8,50970.80331,0.024,38341.77527,7483.885
2026-02-21 05:15:00+01:00,35.72,51129.44856,0.027,38367.22664,7706.274
2026-02-21 05:30:00+01:00,40.16,50641.61113,0.018,38585.04275,7637.853
2026-02-21 05:45:00+01:00,45.23,50775.41506,0.015,38066.61921,7641.01
2026-02-21 06:00:00+01:00,24.94,50958.87585,0.022,38806.28451,7377.146
2026-02-21 06:15:00+01:00,29.95,51304.67411,0.021,38934.69815,7331.771
2026-02-21 06:30:00+01:00,38.01,51387.57467,0.032,38209.44418,7344.126
2026-02-21 06:45:00+01:00,50.54,51690.85961,0.446,38425.32166,7338.482
2026-02-21 07:00:00+01:00,42.37,52915.71407,1.244,38556.04095,7495.458
2026-02-21 07:15:00+01:00,38.35,53182.82921,16.467,38346.76804,7562.919
2026-02-21 07:30:00+01:00,50.66,53689.11176,133.973,37828.9695,7605.954
2026-02-21 07:45:00+01:00,56.58,54395.43812,405.653,37897.89603,7601.99
2026-02-21 08:00:00+01:00,51.96,55590.36245,803.412,37967.92952,7828.403
2026-02-21 08:15:00+01:00,52.93,56566.36805,1346.566,38191.35495,7854.959
2026-02-21 08:30:00+01:00,59.08,57043.90352,1980.739,37856.42063,7874.993
2026-02-21 08:45:00+01:00,60.23,57453.42641,2732.751,37584.47263,7987.288
2026-02-21 09:00:00+01:00,60.02,57513.88794,3497.715,37397.40263,8036.38
2026-02-21 09:15:00+01:00,55.31,58087.01011,4440.817,37211.44025,8010.819
2026-02-21 09:30:00+01:00,59.95,58486.53395,5208.085,36075.87957,7988.408
2026-02-21 09:45:00+01:00,56.86,59046.87547,5986.888,35548.35779,7993.065
2026-02-21 10:00:00+01:00,64.52,59101.98183,6781.831,35193.35153,8023.606
2026-02-21 10:15:00+01:00,61.99,59627.19622,7402.127,34771.21245,8026.3
2026-02-21 10:30:00+01:00,57.18,59846.05395,8233.243,34099.19909,7994.083
2026-02-21 10:45:00+01:00,54.41,60142.38356,8759.788,33595.15362,7947.197
2026-02-21 11:00:00+01:00,61.81,60390.62521,9287.714,33314.53772,7926.884
2026-02-21 11:15:00+01:00,57.78,61002.60965,9706.604,32799.14664,7915.678
2026-02-21 11:30:00+01:00,53.96,61450.3873,9988.442,32342.47095,7895.744
2026-02-21 11:45:00+01:00,47.99,60983.03517,10219.86,32225.35689,7898.046
2026-02-21 12:00:00+01:00,61.8,60910.31103,10207.523,32052.45532,7901.648
2026-02-21 12:15:00+01:00,51.36,60445.30452,10262.818,31843.11166,7907.401
2026-02-21 12:30:00+01:00,46.47,60022.36679,10345.212,31598.50759,7848.406
2026-02-21 12:45:00+01:00,42.48,60124.04913,10352.191,31405.41211,7824.603
2026-02-21 13:00:00+01:00,47.75,59624.78734,10180.011,30999.27746,7788.058
2026-02-21 13:15:00+01:00,44.92,59500.23611,9734.247,30919.25603,7722.541
2026-02-21 13:30:00+01:00,44.79,58947.86602,9429.107,30254.87067,7609.339
2026-02-21 13:45:00+01:00,43.19,58615.06907,8966.817,30393.51661,7527.49
2026-02-21 14:00:00+01:00,43.05,58763.35273,8439.585,30437.00895,7469.744
2026-02-21 14:15:00+01:00,50.7,58450.21243,7911.03,30105.89541,7349.863
2026-02-21 14:30:00+01:00,59.1,57899.81667,7406.548,29709.91373,7066.183
2026-02-21 14:45:00+01:00,71.17,57323.83672,6732.18,29192.94481,6818.454
2026-02-21 15:00:00+01:00,49.33,57453.72896,6052.286,28595.73817,6755.804
2026-02-21 15:15:00+01:00,60.23,56953.15888,5262.82,28503.54992,6734.177
2026-02-21 15:30:00+01:00,78.08,56813.61315,4583.379,27924.37385,6699.416
2026-02-21 15:45:00+01:00,87.9,56605.31026,3819.454,27508.21856,6471.863
2026-02-21 16:00:00+01:00,67.51,57376.45302,3118.725,27365.04614,6166.741
2026-02-21 16:15:00+01:00,82.75,57340.46767,2382.34,27368.21504,5663.024
2026-02-21 16:30:00+01:00,88.57,57678.17124,1688.21,27000.2407,5140.967
2026-02-21 16:45:00+01:00,88.93,57740.33006,1068.777,26576.23679,5006.027
2026-02-21 17:00:00+01:00,88.26,58610.06465,580.287,26342.54974,4761.488
2026-02-21 17:15:00+01:00,96.89,59227.58646,208.104,26430.85993,4424.368
2026-02-21 17:30:00+01:00,102.69,59954.32517,52.799,26522.58886,4123.783
2026-02-21 17:45:00+01:00,106.7,60477.34735,12.077,26503.74258,3883.311
2026-02-21 18:00:00+01:00,106.8,60467.76333,2.767,26334.88746,3865.202
2026-02-21 18:15:00+01:00,109.48,60464.39024,0.132,26319.30092,3789.72
2026-02-21 18:30:00+01:00,109.72,60544.21189,0.119,26295.70866,3629.184
2026-02-21 18:45:00+01:00,107.25,60155.19296,0.101,26261.25617,3462.797
2026-02-21 19:00:00+01:00,107.01,59426.68816,0.089,26165.55406,3303.475
2026-02-21 19:15:00+01:00,101.8,58455.53232,0.08,26209.75165,3218.243
2026-02-21 19:30:00+01:00,98.73,58027.79199,0.07,26209.90699,3131.097
2026-02-21 19:45:00+01:00,97.15,57277.36854,0.072,26466.63558,3114.751
2026-02-21 20:00:00+01:00,96.49,55942.03295,0.065,26563.09685,3020.541
2026-02-21 20:15:00+01:00,87.27,55241.33053,0.065,26961.94844,3320.611
2026-02-21 20:30:00+01:00,87.31,54858.72328,0.051,27016.79704,3588.789
2026-02-21 20:45:00+01:00,85.32,53977.76467,0.05,27263.73604,3875.185
2026-02-21 21:00:00+01:00,86.18,53781.24027,0.047,27399.34402,4091.641
2026-02-21 21:15:00+01:00,84.84,53423.42375,0.051,27170.15927,4327.902
2026-02-21 21:30:00+01:00,82.23,52999.6149,0.045,27139.70736,4303.953
2026-02-21 21:45:00+01:00,78.0,52206.37084,0.037,27116.08857,4270.798
2026-02-21 22:00:00+01:00,86.0,52090.42211,0.033,26160.2891,4352.602
2026-02-21 22:15:00+01:00,80.64,51176.2093,0.038,26120.3664,4463.8
2026-02-21 22:30:00+01:00,72.45,50191.88241,0.036,26045.78425,4361.635
2026-02-21 22:45:00+01:00,67.28,49358.56388,0.037,26101.73289,4216.948
2026-02-21 23:00:00+01:00,79.7,48682.40771,0.03,25986.71214,3626.519
2026-02-21 23:15:00+01:00,73.26,47087.51225,0.037,25709.2008,3610.979
2026-02-21 23:30:00+01:00,66.7,46537.06521,0.039,25306.39787,3791.013
2026-02-21 23:45:00+01:00,47.18,46322.12723,0.038,25229.98246,3946.945
2026-02-22 00:00:00+01:00,68.03,45064.41407,0.037,25316.6527,4357.36
2026-02-22 00:15:00+01:00,59.34,44850.3771,0.033,25419.45589,4734.648
2026-02-22 00:30:00+01:00,53.62,44456.27078,0.025,25396.16001,4985.319
2026-02-22 00:45:00+01:00,45.71,44327.03615,0.02,25318.67755,5075.233
2026-02-22 01:00:00+01:00,60.23,43187.65003,0.021,25301.35888,5048.71
2026-02-22 01:15:00+01:00,55.96,42982.75036,0.021,25346.02639,4940.815
2026-02-22 01:30:00+01:00,50.29,42690.20703,0.024,25463.27091,4871.819
2026-02-22 01:45:00+01:00,43.56,42299.72045,0.03,25640.40471,4679.464
2026-02-22 02:00:00+01:00,50.01,41685.4296,0.025,25677.02077,4759.345
2026-02-22 02:15:00+01:00,45.44,41763.8467,0.023,25823.65474,4800.092
2026-02-22 02:30:00+01:00,41.68,41688.05934,0.026,25899.53031,4860.421
2026-02-22 02:45:00+01:00,39.1,41798.84038,0.021,25885.15935,5025.347
2026-02-22 03:00:00+01:00,38.79,41721.26289,0.019,25741.16456,5215.264
2026-02-22 03:15:00+01:00,38.07,41897.94647,0.018,25833.48491,5605.746
2026-02-22 03:30:00+01:00,45.16,41962.24747,0.016,26180.0935,5862.947
2026-02-22 03:45:00+01:00,41.81,42073.87967,0.013,26669.66729,5939.184
2026-02-22 04:00:00+01:00,36.91,42645.21104,0.02,27010.8109,6004.817
2026-02-22 04:15:00+01:00,35.54,42863.17445,0.018,27375.69027,6097.497
2026-02-22 04:30:00+01:00,41.82,43040.81782,0.02,27587.46019,6104.062
2026-02-22 04:45:00+01:00,41.8,43357.40576,0.021,27769.84144,6178.777
2026-02-22 05:00:00+01:00,39.08,43474.62673,0.022,28095.70605,6255.605
2026-02-22 05:15:00+01:00,40.08,43478.33911,0.021,28332.06831,6287.607
2026-02-22 05:30:00+01:00,37.94,43653.78887,0.019,28633.16854,6332.577
2026-02-22 05:45:00+01:00,36.05,43877.28453,0.017,28724.15131,6430.155
2026-02-22 06:00:00+01:00,32.3,43344.68392,0.023,30067.00053,6475.984
2026-02-22 06:15:00+01:00,34.0,43267.62541,0.025,30384.32136,6537.006
2026-02-22 06:30:00+01:00,35.26,43812.03858,0.022,31066.29065,6578.8
2026-02-22 06:45:00+01:00,37.94,44501.88644,0.418,31460.68323,6457.742
2026-02-22 07:00:00+01:00,37.11,45522.40177,1.719,32025.21928,6423.446
2026-02-22 07:15:00+01:00,42.65,45707.50155,25.423,32674.52525,6431.461
2026-02-22 07:30:00+01:00,41.32,45772.47459,119.738,33235.7327,6337.885
2026-02-22 07:45:00+01:00,44.93,46480.5079,364.42,33243.42163,6174.608
2026-02-22 08:00:00+01:00,42.06,47711.96546,750.045,33656.72461,6213.274
2026-02-22 08:15:00+01:00,44.33,48478.07833,1223.21,34153.77674,6147.992
2026-02-22 08:30:00+01:00,47.97,49630.00302,1731.02,34411.0234,6189.721
2026-02-22 08:45:00+01:00,55.06,50379.87113,2256.472,34454.81568,6269.3
2026-02-22 09:00:00+01:00,53.6,50842.85348,2786.279,34498.31121,6311.871
2026-02-22 09:15:00+01:00,56.09,51195.81709,3350.909,34270.92572,6241.287
2026-02-22 09:30:00+01:00,56.09,52103.39269,3959.726,34247.05338,6223.886
2026-02-22 09:45:00+01:00,56.07,52392.96589,4612.974,33978.02377,6228.822
2026-02-22 10:00:00+01:00,59.08,52563.68851,5192.471,33865.83328,6246.678
2026-02-22 10:15:00+01:00,57.35,52996.86478,5851.548,33831.78722,5596.373
2026-02-22 10:30:00+01:00,54.71,53710.19927,6506.665,34178.43649,5669.072
2026-02-22 10:45:00+01:00,49.27,54586.57181,7053.418,34466.24121,5700.033
2026-02-22 11:00:00+01:00,54.71,54944.07606,7508.006,34912.66627,5688.617
2026-02-22 11:15:00+01:00,55.84,56067.10946,7869.469,35352.32805,5773.74
2026-02-22 11:30:00+01:00,54.59,56902.71255,8248.93,35685.02903,5860.501
2026-02-22 11:45:00+01:00,50.71,57297.07994,8433.33,35984.3892,6059.016
2026-02-22 12:00:00+01:00,51.79,56704.98096,8521.143,36281.2946,6289.928
2026-02-22 12:15:00+01:00,57.35,56550.38256,8386.438,36276.05936,6338.762
2026-02-22 12:30:00+01:00,50.37,56432.86257,8238.466,36621.58641,6428.953
2026-02-22 12:45:00+01:00,42.83,56286.69126,8112.011,36672.80818,6721.779
2026-02-22 13:00:00+01:00,56.33,55854.95648,7965.424,36670.45655,6964.835
2026-02-22 13:15:00+01:00,46.09,55665.25299,7684.612,36669.38219,7201.408
2026-02-22 13:30:00+01:00,40.97,55288.83479,7404.055,36476.34034,7428.614
2026-02-22 13:45:00+01:00,36.93,54655.08375,7063.601,36279.39228,7490.24
2026-02-22 14:00:00+01:00,44.13,53845.57634,6755.327,36553.86589,7519.523
2026-02-22 14:15:00+01:00,42.29,53935.05001,6403.858,37057.67884,7496.019
2026-02-22 14:30:00+01:00,42.02,53910.08545,6008.485,37517.82177,7470.611
2026-02-22 14:45:00+01:00,44.79,53833.55137,5515.335,37871.28396,7346.179
2026-02-22 15:00:00+01:00,45.51,54329.14246,4925.04,38209.53624,7238.439
2026-02-22 15:15:00+01:00,43.32,54088.81102,4340.422,38382.59986,7071.215
2026-02-22 15:30:00+01:00,45.51,53984.24436,3788.483,38657.7712,6873.008
2026-02-22 15:45:00+01:00,57.43,54242.72868,3229.047,39047.72638,6667.745
2026-02-22 16:00:00+01:00,52.77,54603.32481,2672.78,39472.11481,6518.756
2026-02-22 16:15:00+01:00,51.12,54818.79696,2129.272,39887.51536,6438.822
2026-02-22 16:30:00+01:00,57.46,55354.09021,1554.179,40451.62278,6375.02
2026-02-22 16:45:00+01:00,66.36,55786.69595,999.704,40758.92689,6285.389
2026-02-22 17:00:00+01:00,66.42,56812.72427,552.245,40701.21889,6126.674
2026-02-22 17:15:00+01:00,72.27,57540.76917,210.516,40838.41294,5960.407
2026-02-22 17:30:00+01:00,75.88,58229.14296,36.289,40566.36522,5688.576
2026-02-22 17:45:00+01:00,89.23,58289.60697,6.518,40508.10217,5476.94
2026-02-22 18:00:00+01:00,74.81,58391.9298,3.28,40348.23357,5376.221
2026-02-22 18:15:00+01:00,81.23,58376.03129,0.121,40517.78064,5264.498
2026-02-22 18:30:00+01:00,82.0,58384.022,0.113,40371.50173,5027.494
2026-02-22 18:45:00+01:00,79.73,58435.00041,0.119,39805.27464,4841.452
2026-02-22 19:00:00+01:00,73.0,58039.30396,0.101,39255.16549,5048.043
2026-02-22 19:15:00+01:00,75.28,57368.7486,0.065,38739.69372,5077.531
2026-02-22 19:30:00+01:00,80.2,56930.59487,0.076,38191.75309,5229.828
2026-02-22 19:45:00+01:00,72.0,56517.85731,0.068,37435.8717,5370.306
2026-02-22 20:00:00+01:00,71.98,56093.41924,0.05,37439.19095,5408.03
2026-02-22 20:15:00+01:00,68.91,55539.00748,0.056,37583.93781,5364.906
2026-02-22 20:30:00+01:00,68.24,54698.37286,0.067,37400.26791,5373.522
2026-02-22 20:45:00+01:00,64.94,54088.31394,0.061,37302.10996,5560.358
2026-02-22 21:00:00+01:00,69.11,53590.25328,0.061,37156.13597,5775.53
2026-02-22 21:15:00+01:00,68.12,53675.16134,0.065,37014.25381,5751.231
2026-02-22 21:30:00+01:00,68.97,53262.47469,0.054,36520.67621,5880.966
2026-02-22 21:45:00+01:00,64.56,52883.05935,0.055,35833.64536,6171.776
2026-02-22 22:00:00+01:00,79.94,52501.0105,0.05,34224.61669,6435.222
2026-02-22 22:15:00+01:00,76.39,51776.5164,0.04,34020.29109,6808.953
2026-02-22 22:30:00+01:00,69.22,51288.73554,0.035,34143.67404,6954.933
2026-02-22 22:45:00+01:00,56.09,50388.57905,0.036,34097.20752,7057.873
2026-02-22 23:00:00+01:00,71.17,49861.22006,0.043,33721.74113,7215.736
2026-02-22 23:15:00+01:00,56.16,49339.21024,0.048,33106.31168,7329.721
2026-02-22 23:30:00+01:00,49.36,49060.4166,0.047,32982.7222,7202.966
2026-02-22 23:45:00+01:00,31.1,47963.13434,0.039,32656.68205,7088.342
2026-02-23 00:00:00+01:00,50.7,46988.78137,0.047,32370.75329,7003.062
2026-02-23 00:15:00+01:00,45.71,46702.47406,0.035,32152.68855,7026.568
2026-02-23 00:30:00+01:00,37.92,46423.06162,0.022,32020.6862,7062.102
2026-02-23 00:45:00+01:00,47.07,45400.61476,0.022,31996.85719,7029.531
2026-02-23 01:00:00+01:00,46.0,44710.89038,0.024,31958.18801,7126.717
2026-02-23 01:15:00+01:00,43.14,44695.84801,0.026,31704.69094,7193.349
2026-02-23 01:30:00+01:00,42.73,44785.89983,0.031,31818.13478,7213.237
2026-02-23 01:45:00+01:00,50.18,45007.55342,0.027,31868.23122,7245.362
2026-02-23 02:00:00+01:00,45.92,44681.47873,0.027,31841.50225,7195.583
2026-02-23 02:15:00+01:00,43.52,45329.73167,0.028,31461.9453,7119.572
2026-02-23 02:30:00+01:00,45.56,45418.93745,0.024,31249.71521,7135.967
2026-02-23 02:45:00+01:00,40.9,45331.73701,0.017,31392.6443,7161.01
2026-02-23 03:00:00+01:00,45.23,45633.16305,0.021,31210.05144,7214.226
2026-02-23 03:15:00+01:00,45.1,45913.10952,0.019,30885.25724,7251.647
2026-02-23 03:30:00+01:00,44.29,45855.50391,0.02,30875.80551,7299.876
2026-02-23 03:45:00+01:00,45.04,46224.75953,0.021,31036.82054,7334.003
2026-02-23 04:00:00+01:00,40.75,47246.56458,0.026,31381.08463,7313.523
2026-02-23 04:15:00+01:00,44.14,47836.91691,0.018,32018.20226,7391.019
2026-02-23 04:30:00+01:00,46.7,48170.01226,0.023,31784.54495,7371.262
2026-02-23 04:45:00+01:00,48.99,49197.33689,0.027,32122.09663,7277.722
2026-02-23 05:00:00+01:00,47.75,50391.58347,0.031,32430.18193,7253.196
2026-02-23 05:15:00+01:00,42.73,51562.63759,0.026,33069.15909,7229.039
2026-02-23 05:30:00+01:00,55.11,52807.13454,0.018,33386.62415,7215.15
2026-02-23 05:45:00+01:00,78.69,54360.9216,0.019,33468.95013,7332.231
2026-02-23 06:00:00+01:00,55.27,56652.04978,0.026,34958.15057,7387.248
2026-02-23 06:15:00+01:00,74.45,58848.98258,0.028,35267.96278,7384.453
2026-02-23 06:30:00+01:00,88.12,60885.88729,0.028,35365.19318,7288.962
2026-02-23 06:45:00+01:00,93.21,62730.79319,0.72,35518.52672,7175.244
2026-02-23 07:00:00+01:00,91.8,64470.94939,10.75,35648.84878,7041.965
2026-02-23 07:15:00+01:00,94.78,65114.08569,145.838,35666.7808,6871.147
2026-02-23 07:30:00+01:00,98.57,65898.61398,549.65,35685.44881,6839.77
2026-02-23 07:45:00+01:00,98.68,66356.03835,1115.527,35592.64343,6835.458
2026-02-23 08:00:00+01:00,102.64,67138.27723,1895.043,35293.77892,6869.361
2026-02-23 08:15:00+01:00,100.49,67473.4933,2816.063,35084.25137,6942.177
2026-02-23 08:30:00+01:00,99.02,67822.55082,3817.459,35088.42001,7099.683
2026-02-23 08:45:00+01:00,94.02,68346.7653,4908.244,34986.36503,7206.78
2026-02-23 09:00:00+01:00,97.26,67747.59786,6224.508,35046.07912,7338.693
2026-02-23 09:15:00+01:00,94.73,67866.70736,7434.914,35294.81367,7242.831
2026-02-23 09:30:00+01:00,89.81,68557.32654,8880.748,35813.88584,7282.335
2026-02-23 09:45:00+01:00,68.07,68714.51312,10150.582,36063.34804,7320.486
2026-02-23 10:00:00+01:00,92.85,68843.32573,11507.617,36457.95766,7351.108
2026-02-23 10:15:00+01:00,88.14,69088.83326,12715.074,36860.61039,7325.354
2026-02-23 10:30:00+01:00,58.16,69840.8432,13730.559,37424.26362,7268.018
2026-02-23 10:45:00+01:00,28.91,70296.9851,14537.896,37918.00033,7319.882
2026-02-23 11:00:00+01:00,60.36,69677.43738,15187.196,38106.81333,7122.549
2026-02-23 11:15:00+01:00,64.46,69486.64566,15447.324,38370.55204,7151.957
2026-02-23 11:30:00+01:00,47.89,69949.28565,15605.601,38539.65266,7172.478
2026-02-23 11:45:00+01:00,22.69,70051.91,15991.34,38949.79249,7240.204
2026-02-23 12:00:00+01:00,22.95,69481.08099,16225.114,38823.08728,7251.367
2026-02-23 12:15:00+01:00,5.0,69014.18377,16151.008,38777.38817,7255.405
2026-02-23 12:30:00+01:00,2.5,68865.90572,15969.62,39281.07212,7193.015
2026-02-23 12:45:00+01:00,1.07,68872.53118,15926.248,39741.29391,7181.558
2026-02-23 13:00:00+01:00,2.25,68958.22816,15848.127,39999.92966,7202.306
2026-02-23 13:15:00+01:00,1.16,68112.34802,15944.856,39991.74516,7221.728
2026-02-23 13:30:00+01:00,1.36,68049.5203,15961.881,40394.50307,7255.569
2026-02-23 13:45:00+01:00,6.84,67718.13012,15584.278,40393.17427,7339.043
2026-02-23 14:00:00+01:00,10.1,67156.504,15114.553,40104.11915,7369.132
2026-02-23 14:15:00+01:00,33.32,66785.67551,14514.457,39912.18637,7355.002
2026-02-23 14:30:00+01:00,47.16,66651.98826,13887.387,39779.45933,7362.25
2026-02-23 14:45:00+01:00,48.99,65994.00658,13017.319,39383.08277,7343.397
2026-02-23 15:00:00+01:00,20.09,66800.26633,11675.426,38978.59625,7392.415
2026-02-23 15:15:00+01:00,39.0,66031.66484,10282.789,39285.19901,7409.184
2026-02-23 15:30:00+01:00,78.44,65071.34529,8841.088,38593.72764,7397.401
2026-02-23 15:45:00+01:00,96.5,64488.34413,7339.438,38910.01386,7390.329
2026-02-23 16:00:00+01:00,41.64,64916.96857,5967.897,38783.67458,7393.084
2026-02-23 16:15:00+01:00,80.42,64972.24549,4574.075,38003.90125,7367.607
